date,state,cases,deaths
3/16/2020,Kentucky,1,0
3/16/2020,Louisiana,1,0
3/16/2020,Louisiana,1,0
3/16/2020,Louisiana,3,0
3/16/2020,Louisiana,21,0
3/16/2020,Louisiana,2,0
3/16/2020,Louisiana,95,3
3/16/2020,Louisiana,2,0
3/16/2020,Louisiana,3,0
3/16/2020,Louisiana,1,0
3/16/2020,Louisiana,6,0
3/16/2020,Louisiana,2,0
3/16/2020,Maine,1,0
3/16/2020,Maine,13,0
3/16/2020,Maine,2,0
3/16/2020,Maine,1,0
3/16/2020,Maryland,2,0
3/16/2020,Maryland,4,0
3/16/2020,Maryland,1,0
3/16/2020,Maryland,1,0
3/16/2020,Maryland,1,0
3/16/2020,Maryland,1,0
3/16/2020,Maryland,2,0
3/16/2020,Maryland,1,0
3/16/2020,Maryland,15,0
3/16/2020,Maryland,10,0
3/16/2020,Maryland,1,0
3/16/2020,Massachusetts,1,0
3/16/2020,Massachusetts,11,0
3/16/2020,Massachusetts,2,0
3/16/2020,Massachusetts,7,0
3/16/2020,Massachusetts,1,0
3/16/2020,Massachusetts,83,0
3/16/2020,Massachusetts,36,0
3/16/2020,Massachusetts,5,0
3/16/2020,Massachusetts,42,0
3/16/2020,Massachusetts,1,0
3/16/2020,Massachusetts,8,0
3/16/2020,Michigan,1,0
3/16/2020,Michigan,1,0
3/16/2020,Michigan,1,0
3/16/2020,Michigan,5,0
3/16/2020,Michigan,1,0
3/16/2020,Michigan,6,0
3/16/2020,Michigan,1,0
3/16/2020,Michigan,1,0
3/16/2020,Michigan,14,0
3/16/2020,Michigan,1,0
3/16/2020,Michigan,2,0
3/16/2020,Michigan,7,0
3/16/2020,Michigan,13,0
3/16/2020,Minnesota,3,0
3/16/2020,Minnesota,1,0
3/16/2020,Minnesota,1,0
3/16/2020,Minnesota,1,0
3/16/2020,Minnesota,4,0
3/16/2020,Minnesota,26,0
3/16/2020,Minnesota,3,0
3/16/2020,Minnesota,8,0
3/16/2020,Minnesota,1,0
3/16/2020,Minnesota,3,0
3/16/2020,Minnesota,1,0
3/16/2020,Minnesota,1,0
3/16/2020,Minnesota,1,0
3/16/2020,Mississippi,2,0
3/16/2020,Mississippi,3,0
3/16/2020,Mississippi,1,0
3/16/2020,Mississippi,2,0
3/16/2020,Mississippi,1,0
3/16/2020,Mississippi,1,0
3/16/2020,Mississippi,2,0
3/16/2020,Missouri,1,0
3/16/2020,Missouri,3,0
3/16/2020,Missouri,1,0
3/16/2020,Missouri,4,0
3/16/2020,Montana,1,0
3/16/2020,Montana,1,0
3/16/2020,Montana,2,0
3/16/2020,Montana,1,0
3/16/2020,Montana,3,0
3/16/2020,Nebraska,1,0
3/16/2020,Nebraska,32,0
3/16/2020,Nevada,1,0
3/16/2020,Nevada,35,1
3/16/2020,Nevada,9,0
3/16/2020,New Hampshire,1,0
3/16/2020,New Hampshire,5,0
3/16/2020,New Hampshire,1,0
3/16/2020,New Hampshire,10,0
3/16/2020,New Jersey,61,2
3/16/2020,New Jersey,5,0
3/16/2020,New Jersey,3,0
3/16/2020,New Jersey,20,0
3/16/2020,New Jersey,19,0
3/16/2020,New Jersey,1,0
3/16/2020,New Jersey,6,0
3/16/2020,New Jersey,15,0
3/16/2020,New Jersey,14,1
3/16/2020,New Jersey,8,0
3/16/2020,New Jersey,3,0
3/16/2020,New Jersey,8,0
3/16/2020,New Jersey,4,0
3/16/2020,New Jersey,8,0
3/16/2020,New Jersey,1,0
3/16/2020,New Mexico,14,0
3/16/2020,New Mexico,2,0
3/16/2020,New Mexico,3,0
3/16/2020,New Mexico,2,0
3/16/2020,New York,12,0
3/16/2020,New York,2,0
3/16/2020,New York,1,0
3/16/2020,New York,1,0
3/16/2020,New York,10,0
3/16/2020,New York,6,0
3/16/2020,New York,2,0
3/16/2020,New York,1,0
3/16/2020,New York,10,0
3/16/2020,New York,1,0
3/16/2020,New York,109,0
3/16/2020,New York,464,7
3/16/2020,New York,1,0
3/16/2020,New York,1,0
3/16/2020,New York,11,0
3/16/2020,New York,2,0
3/16/2020,New York,16,1
3/16/2020,New York,5,0
3/16/2020,New York,4,0
3/16/2020,New York,63,2
3/16/2020,New York,1,0
3/16/2020,New York,1,0
3/16/2020,New York,7,0
3/16/2020,New York,219,0
3/16/2020,North Carolina,1,0
3/16/2020,North Carolina,1,0
3/16/2020,North Carolina,1,0
3/16/2020,North Carolina,1,0
3/16/2020,North Carolina,1,0
3/16/2020,North Carolina,2,0
3/16/2020,North Carolina,2,0
3/16/2020,North Carolina,2,0
3/16/2020,North Carolina,4,0
3/16/2020,North Carolina,1,0
3/16/2020,North Carolina,15,0
3/16/2020,North Carolina,1,0
3/16/2020,North Carolina,1,0
3/16/2020,North Carolina,1,0
3/16/2020,North Dakota,1,0
3/16/2020,Ohio,2,0
3/16/2020,Ohio,6,0
3/16/2020,Ohio,24,0
3/16/2020,Ohio,3,0
3/16/2020,Ohio,1,0
3/16/2020,Ohio,3,0
3/16/2020,Ohio,1,0
3/16/2020,Ohio,2,0
3/16/2020,Ohio,3,0
3/16/2020,Ohio,2,0
3/16/2020,Ohio,2,0
3/16/2020,Ohio,1,0
3/16/2020,Oklahoma,1,0
3/16/2020,Oklahoma,1,0
3/16/2020,Oklahoma,1,0
3/16/2020,Oklahoma,1,0
3/16/2020,Oklahoma,2,0
3/16/2020,Oklahoma,1,0
3/16/2020,Oklahoma,3,0
3/16/2020,Oregon,1,0
3/16/2020,Oregon,2,0
3/16/2020,Oregon,6,0
3/16/2020,Oregon,1,0
3/16/2020,Oregon,2,0
3/16/2020,Oregon,1,0
3/16/2020,Oregon,10,0
3/16/2020,Oregon,3,0
3/16/2020,Oregon,2,1
3/16/2020,Oregon,1,0
3/16/2020,Oregon,2,0
3/16/2020,Oregon,14,0
3/16/2020,Oregon,1,0
3/16/2020,Pennsylvania,5,0
3/16/2020,Pennsylvania,7,0
3/16/2020,Pennsylvania,4,0
3/16/2020,Pennsylvania,5,0
3/16/2020,Pennsylvania,7,0
3/16/2020,Pennsylvania,1,0
3/16/2020,Pennsylvania,1,0
3/16/2020,Pennsylvania,9,0
3/16/2020,Pennsylvania,30,0
3/16/2020,Pennsylvania,1,0
3/16/2020,Pennsylvania,8,0
3/16/2020,Pennsylvania,1,0
3/16/2020,Pennsylvania,1,0
3/16/2020,Pennsylvania,1,0
3/16/2020,Puerto Rico,5,0
3/16/2020,Rhode Island,21,0
3/16/2020,South Carolina,2,0
3/16/2020,South Carolina,3,0
3/16/2020,South Carolina,1,0
3/16/2020,South Carolina,1,0
3/16/2020,South Carolina,1,0
3/16/2020,South Carolina,3,0
3/16/2020,South Carolina,17,0
3/16/2020,South Carolina,2,0
3/16/2020,South Carolina,2,1
3/16/2020,South Carolina,1,0
3/16/2020,South Dakota,1,0
3/16/2020,South Dakota,1,0
3/16/2020,South Dakota,1,0
3/16/2020,South Dakota,2,1
3/16/2020,South Dakota,1,0
3/16/2020,South Dakota,4,0
3/16/2020,Tennessee,1,0
3/16/2020,Tennessee,25,0
3/16/2020,Tennessee,1,0
3/16/2020,Tennessee,1,0
3/16/2020,Tennessee,1,0
3/16/2020,Tennessee,1,0
3/16/2020,Tennessee,1,0
3/16/2020,Tennessee,2,0
3/16/2020,Tennessee,1,0
3/16/2020,Tennessee,18,0
3/16/2020,Texas,1,0
3/16/2020,Texas,13,0
3/16/2020,Texas,1,0
3/16/2020,Texas,2,0
3/16/2020,Texas,8,0
3/16/2020,Texas,14,0
3/16/2020,Texas,1,0
3/16/2020,Texas,2,0
3/16/2020,Texas,9,0
3/16/2020,Texas,1,0
3/16/2020,Texas,1,0
3/16/2020,Texas,13,0
3/16/2020,Texas,1,0
3/16/2020,Texas,2,1
3/16/2020,Texas,3,0
3/16/2020,Texas,4,0
3/16/2020,Texas,5,0
3/16/2020,Texas,6,0
3/16/2020,Utah,4,0
3/16/2020,Utah,20,0
3/16/2020,Utah,11,0
3/16/2020,Utah,1,0
3/16/2020,Utah,1,0
3/16/2020,Utah,1,0
3/16/2020,Utah,1,0
3/16/2020,Utah,1,0
3/16/2020,Vermont,3,0
3/16/2020,Vermont,4,0
3/16/2020,Vermont,1,0
3/16/2020,Vermont,1,0
3/16/2020,Vermont,3,0
3/16/2020,Virgin Islands,2,0
3/16/2020,Virginia,2,0
3/16/2020,Virginia,9,0
3/16/2020,Virginia,2,0
3/16/2020,Virginia,10,0
3/16/2020,Virginia,1,0
3/16/2020,Virginia,1,0
3/16/2020,Virginia,10,1
3/16/2020,Virginia,5,0
3/16/2020,Virginia,1,0
3/16/2020,Virginia,3,0
3/16/2020,Virginia,1,0
3/16/2020,Virginia,1,0
3/16/2020,Virginia,4,0
3/16/2020,Virginia,1,0
3/16/2020,Washington,1,1
3/16/2020,Washington,4,0
3/16/2020,Washington,1,0
3/16/2020,Washington,6,0
3/16/2020,Washington,1,0
3/16/2020,Washington,7,0
3/16/2020,Washington,3,0
3/16/2020,Washington,489,44
3/16/2020,Washington,7,0
3/16/2020,Washington,3,0
3/16/2020,Washington,1,0
3/16/2020,Washington,1,0
3/16/2020,Washington,1,0
3/16/2020,Washington,44,0
3/16/2020,Washington,7,0
3/16/2020,Washington,199,3
3/16/2020,Washington,7,0
3/16/2020,Washington,4,0
3/16/2020,Washington,1,0
3/16/2020,Washington,3,0
3/16/2020,Washington,4,0
3/16/2020,Wisconsin,10,0
3/16/2020,Wisconsin,11,0
3/16/2020,Wisconsin,13,0
3/16/2020,Wisconsin,1,0
3/16/2020,Wisconsin,1,0
3/16/2020,Wisconsin,1,0
3/16/2020,Wisconsin,3,0
3/16/2020,Wisconsin,3,0
3/16/2020,Wisconsin,3,0
3/16/2020,Wisconsin,1,0
3/16/2020,Wyoming,8,0
3/16/2020,Wyoming,2,0
3/17/2020,Alabama,1,0
3/17/2020,Alabama,2,0
3/17/2020,Alabama,21,0
3/17/2020,Alabama,3,0
3/17/2020,Alabama,1,0
3/17/2020,Alabama,1,0
3/17/2020,Alabama,2,0
3/17/2020,Alabama,4,0
3/17/2020,Alabama,1,0
3/17/2020,Alabama,3,0
3/17/2020,Alaska,2,0
3/17/2020,Alaska,3,0
3/17/2020,Alaska,1,0
3/17/2020,Arizona,1,0
3/17/2020,Arizona,9,0
3/17/2020,Arizona,1,0
3/17/2020,Arizona,4,0
3/17/2020,Arizona,5,0
3/17/2020,Arkansas,1,0
3/17/2020,Arkansas,1,0
3/17/2020,Arkansas,1,0
3/17/2020,Arkansas,2,0
3/17/2020,Arkansas,5,0
3/17/2020,Arkansas,1,0
3/17/2020,Arkansas,10,0
3/17/2020,Arkansas,1,0
3/17/2020,California,49,0
3/17/2020,California,34,0
3/17/2020,California,2,0
3/17/2020,California,1,0
3/17/2020,California,1,0
3/17/2020,California,144,1
3/17/2020,California,1,0
3/17/2020,California,4,0
3/17/2020,California,2,0
3/17/2020,California,1,0
3/17/2020,California,1,0
3/17/2020,California,29,0
3/17/2020,California,8,1
3/17/2020,California,16,3
3/17/2020,California,39,2
3/17/2020,California,2,1
3/17/2020,California,3,0
3/17/2020,California,61,0
3/17/2020,California,46,0
3/17/2020,California,13,0
3/17/2020,California,6,0
3/17/2020,California,64,1
3/17/2020,California,2,0
3/17/2020,California,155,5
3/17/2020,California,2,0
3/17/2020,California,1,0
3/17/2020,California,15,0
3/17/2020,California,9,0
3/17/2020,California,4,0
3/17/2020,California,3,0
3/17/2020,California,10,0
3/17/2020,California,4,0
3/17/2020,Colorado,10,0
3/17/2020,Colorado,18,0
3/17/2020,Colorado,8,0
3/17/2020,Colorado,2,0
3/17/2020,Colorado,41,0
3/17/2020,Colorado,9,0
3/17/2020,Colorado,34,0
3/17/2020,Colorado,6,2
3/17/2020,Colorado,2,0
3/17/2020,Colorado,11,0
3/17/2020,Colorado,17,0
3/17/2020,Colorado,2,0
3/17/2020,Colorado,1,0
3/17/2020,Colorado,11,0
3/17/2020,Colorado,1,0
3/17/2020,Colorado,2,0
3/17/2020,Colorado,3,0
3/17/2020,Colorado,5,1
3/17/2020,Connecticut,48,0
3/17/2020,Connecticut,7,0
3/17/2020,Connecticut,5,0
3/17/2020,Connecticut,8,0
3/17/2020,Delaware,15,0
3/17/2020,Delaware,1,0
3/17/2020,District of Columbia,31,0
3/17/2020,Florida,6,0
3/17/2020,Florida,1,0
3/17/2020,Florida,1,0
3/17/2020,Florida,55,1
3/17/2020,Florida,1,0
3/17/2020,Florida,2,0
3/17/2020,Florida,4,0
3/17/2020,Florida,7,0
3/17/2020,Florida,10,0
3/17/2020,Florida,1,0
3/17/2020,Florida,9,0
3/17/2020,Florida,1,0
3/17/2020,Florida,7,2
3/17/2020,Florida,7,1
3/17/2020,Florida,43,0
3/17/2020,Florida,1,0
3/17/2020,Florida,2,0
3/17/2020,Florida,6,1
3/17/2020,Florida,7,0
3/17/2020,Florida,11,0
3/17/2020,Florida,2,0
3/17/2020,Florida,4,0
3/17/2020,Florida,1,0
3/17/2020,Florida,1,1
3/17/2020,Florida,4,0
3/17/2020,Florida,4,0
3/17/2020,Florida,3,0
3/17/2020,Florida,9,0
3/17/2020,Georgia,11,0
3/17/2020,Georgia,1,0
3/17/2020,Georgia,4,0
3/17/2020,Georgia,3,0
3/17/2020,Georgia,5,0
3/17/2020,Georgia,25,1
3/17/2020,Georgia,3,0
3/17/2020,Georgia,15,0
3/17/2020,Georgia,6,0
3/17/2020,Georgia,5,0
3/17/2020,Georgia,5,0
3/17/2020,Georgia,1,0
3/17/2020,Georgia,33,0
3/17/2020,Georgia,2,0
3/17/2020,Georgia,7,0
3/17/2020,Georgia,1,0
3/17/2020,Georgia,2,0
3/17/2020,Georgia,2,0
3/17/2020,Georgia,4,0
3/17/2020,Georgia,1,0
3/17/2020,Georgia,1,0
3/17/2020,Georgia,1,0
3/17/2020,Georgia,1,0
3/17/2020,Georgia,2,0
3/17/2020,Georgia,1,0
3/17/2020,Guam,3,0
3/17/2020,Hawaii,1,0
3/17/2020,Hawaii,8,0
3/17/2020,Hawaii,2,0
3/17/2020,Hawaii,3,0
3/17/2020,Idaho,3,0
3/17/2020,Idaho,4,0
3/17/2020,Idaho,1,0
3/17/2020,Idaho,1,0
3/17/2020,Illinois,2,0
3/17/2020,Illinois,107,1
3/17/2020,Illinois,1,0
3/17/2020,Illinois,26,0
3/17/2020,Illinois,3,0
3/17/2020,Illinois,7,0
3/17/2020,Illinois,2,0
3/17/2020,Illinois,1,0
3/17/2020,Illinois,3,0
3/17/2020,Illinois,2,0
3/17/2020,Illinois,1,0
3/17/2020,Illinois,2,0
3/17/2020,Illinois,1,0
3/17/2020,Illinois,1,0
3/17/2020,Indiana,1,0
3/17/2020,Indiana,1,0
3/17/2020,Indiana,1,0
3/17/2020,Indiana,1,0
3/17/2020,Indiana,2,0
3/17/2020,Indiana,1,0
3/17/2020,Indiana,3,0
3/17/2020,Indiana,2,0
3/17/2020,Indiana,3,1
3/17/2020,Indiana,1,0
3/17/2020,Indiana,2,0
3/17/2020,Indiana,9,1
3/17/2020,Indiana,1,0
3/17/2020,Indiana,1,0
3/17/2020,Indiana,1,0
3/17/2020,Iowa,1,0
3/17/2020,Iowa,2,0
3/17/2020,Iowa,1,0
3/17/2020,Iowa,1,0
3/17/2020,Iowa,3,0
3/17/2020,Iowa,1,0
3/17/2020,Iowa,18,0
3/17/2020,Iowa,1,0
3/17/2020,Iowa,1,0
3/17/2020,Kansas,1,0
3/17/2020,Kansas,1,0
3/17/2020,Kansas,1,0
3/17/2020,Kansas,1,0
3/17/2020,Kansas,10,0
3/17/2020,Kansas,3,1
3/17/2020,Kentucky,1,1
3/17/2020,Kentucky,1,0
3/17/2020,Kentucky,5,0
3/17/2020,Kentucky,6,0
3/17/2020,Kentucky,9,0
3/17/2020,Kentucky,1,0
3/17/2020,Kentucky,2,0
3/17/2020,Kentucky,1,0
3/17/2020,Louisiana,1,0
3/17/2020,Louisiana,1,0
3/17/2020,Louisiana,4,0
3/17/2020,Louisiana,1,0
3/17/2020,Louisiana,35,0
3/17/2020,Louisiana,2,0
3/17/2020,Louisiana,136,5
3/17/2020,Louisiana,2,0
3/17/2020,Louisiana,3,0
3/17/2020,Louisiana,1,0
3/17/2020,Louisiana,6,0
3/17/2020,Louisiana,3,0
3/17/2020,Louisiana,1,0
3/17/2020,Maine,3,0
3/17/2020,Maine,20,0
3/17/2020,Maine,1,0
3/17/2020,Maine,3,0
3/17/2020,Maine,1,0
3/17/2020,Maine,3,0
3/17/2020,Maine,1,0
3/17/2020,Maryland,3,0
3/17/2020,Maryland,4,0
3/17/2020,Maryland,3,0
3/17/2020,Maryland,1,0
3/17/2020,Maryland,1,0
3/17/2020,Maryland,1,0
3/17/2020,Maryland,2,0
3/17/2020,Maryland,3,0
3/17/2020,Maryland,24,0
3/17/2020,Maryland,14,0
3/17/2020,Maryland,1,0
3/17/2020,Massachusetts,2,0
3/17/2020,Massachusetts,14,0
3/17/2020,Massachusetts,5,0
3/17/2020,Massachusetts,8,0
3/17/2020,Massachusetts,1,0
3/17/2020,Massachusetts,89,0
3/17/2020,Massachusetts,43,0
3/17/2020,Massachusetts,5,0
3/17/2020,Massachusetts,42,0
3/17/2020,Massachusetts,1,0
3/17/2020,Massachusetts,8,0
3/17/2020,Michigan,1,0
3/17/2020,Michigan,1,0
3/17/2020,Michigan,2,0
3/17/2020,Michigan,1,0
3/17/2020,Michigan,5,0
3/17/2020,Michigan,1,0
3/17/2020,Michigan,8,0
3/17/2020,Michigan,1,0
3/17/2020,Michigan,1,0
3/17/2020,Michigan,16,0
3/17/2020,Michigan,1,0
3/17/2020,Michigan,1,0
3/17/2020,Michigan,2,0
3/17/2020,Michigan,7,0
3/17/2020,Michigan,17,0
3/17/2020,Minnesota,3,0
3/17/2020,Minnesota,1,0
3/17/2020,Minnesota,1,0
3/17/2020,Minnesota,1,0
3/17/2020,Minnesota,7,0
3/17/2020,Minnesota,26,0
3/17/2020,Minnesota,2,0
3/17/2020,Minnesota,1,0
3/17/2020,Minnesota,3,0
3/17/2020,Minnesota,8,0
3/17/2020,Minnesota,1,0
3/17/2020,Minnesota,3,0
3/17/2020,Minnesota,1,0
3/17/2020,Minnesota,1,0
3/17/2020,Minnesota,1,0
3/17/2020,Mississippi,2,0
3/17/2020,Mississippi,3,0
3/17/2020,Mississippi,1,0
3/17/2020,Mississippi,1,0
3/17/2020,Mississippi,6,0
3/17/2020,Mississippi,1,0
3/17/2020,Mississippi,4,0
3/17/2020,Mississippi,1,0
3/17/2020,Mississippi,2,0
3/17/2020,Missouri,1,0
3/17/2020,Missouri,2,0
3/17/2020,Missouri,1,0
3/17/2020,Missouri,4,0
3/17/2020,Missouri,1,0
3/17/2020,Missouri,2,0
3/17/2020,Missouri,5,0
3/17/2020,Montana,1,0
3/17/2020,Montana,1,0
3/17/2020,Montana,2,0
3/17/2020,Montana,1,0
3/17/2020,Montana,3,0
3/17/2020,Nebraska,1,0
3/17/2020,Nebraska,33,0
3/17/2020,Nebraska,1,0
3/17/2020,Nebraska,1,0
3/17/2020,Nevada,1,0
3/17/2020,Nevada,42,1
3/17/2020,Nevada,12,0
3/17/2020,New Hampshire,1,0
3/17/2020,New Hampshire,7,0
3/17/2020,New Hampshire,4,0
3/17/2020,New Hampshire,14,0
3/17/2020,New Jersey,84,2
3/17/2020,New Jersey,5,0
3/17/2020,New Jersey,3,0
3/17/2020,New Jersey,32,0
3/17/2020,New Jersey,2,0
3/17/2020,New Jersey,24,0
3/17/2020,New Jersey,4,0
3/17/2020,New Jersey,9,0
3/17/2020,New Jersey,20,0
3/17/2020,New Jersey,22,1
3/17/2020,New Jersey,19,0
3/17/2020,New Jersey,4,0
3/17/2020,New Jersey,10,0
3/17/2020,New Jersey,6,0
3/17/2020,New Jersey,22,0
3/17/2020,New Jersey,1,0
3/17/2020,New Jersey,1,0
3/17/2020,New Mexico,14,0
3/17/2020,New Mexico,2,0
3/17/2020,New Mexico,4,0
3/17/2020,New Mexico,2,0
3/17/2020,New Mexico,1,0
3/17/2020,New York,23,0
3/17/2020,New York,2,0
3/17/2020,New York,1,0
3/17/2020,New York,1,0
3/17/2020,New York,1,0
3/17/2020,New York,16,0
3/17/2020,New York,7,0
3/17/2020,New York,2,0
3/17/2020,New York,1,0
3/17/2020,New York,11,0
3/17/2020,New York,1,0
3/17/2020,New York,131,2
3/17/2020,New York,646,11
3/17/2020,New York,2,0
3/17/2020,New York,1,0
3/17/2020,New York,15,0
3/17/2020,New York,2,0
3/17/2020,New York,1,0
3/17/2020,New York,22,2
3/17/2020,New York,9,0
3/17/2020,New York,5,0
3/17/2020,New York,84,3
3/17/2020,New York,1,0
3/17/2020,New York,1,0
3/17/2020,New York,1,0
3/17/2020,New York,8,0
3/17/2020,New York,379,0
3/17/2020,New York,1,0
3/17/2020,North Carolina,1,0
3/17/2020,North Carolina,1,0
3/17/2020,North Carolina,1,0
3/17/2020,North Carolina,1,0
3/17/2020,North Carolina,1,0
3/17/2020,North Carolina,2,0
3/17/2020,North Carolina,3,0
3/17/2020,North Carolina,1,0
3/17/2020,North Carolina,2,0
3/17/2020,North Carolina,7,0
3/17/2020,North Carolina,1,0
3/17/2020,North Carolina,1,0
3/17/2020,North Carolina,17,0
3/17/2020,North Carolina,1,0
3/17/2020,North Carolina,1,0
3/17/2020,North Carolina,1,0
3/17/2020,North Dakota,2,0
3/17/2020,North Dakota,1,0
3/17/2020,North Dakota,2,0
3/17/2020,Ohio,2,0
3/17/2020,Ohio,6,0
3/17/2020,Ohio,2,0
3/17/2020,Ohio,31,0
3/17/2020,Ohio,1,0
3/17/2020,Ohio,4,0
3/17/2020,Ohio,1,0
3/17/2020,Ohio,1,0
3/17/2020,Ohio,4,0
3/17/2020,Ohio,1,0
3/17/2020,Ohio,1,0
3/17/2020,Ohio,3,0
3/17/2020,Ohio,3,0
3/17/2020,Ohio,4,0
3/17/2020,Ohio,2,0
3/17/2020,Ohio,1,0
3/17/2020,Oklahoma,2,0
3/17/2020,Oklahoma,1,0
3/17/2020,Oklahoma,1,0
3/17/2020,Oklahoma,2,0
3/17/2020,Oklahoma,6,0
3/17/2020,Oklahoma,1,0
3/17/2020,Oklahoma,1,0
3/17/2020,Oklahoma,4,0
3/17/2020,Oregon,1,0
3/17/2020,Oregon,6,0
3/17/2020,Oregon,6,0
3/17/2020,Oregon,1,0
3/17/2020,Oregon,2,0
3/17/2020,Oregon,1,0
3/17/2020,Oregon,2,1
3/17/2020,Oregon,15,0
3/17/2020,Oregon,4,0
3/17/2020,Oregon,3,1
3/17/2020,Oregon,1,0
3/17/2020,Oregon,2,0
3/17/2020,Oregon,21,0
3/17/2020,Oregon,1,0
3/17/2020,Pennsylvania,10,0
3/17/2020,Pennsylvania,1,0
3/17/2020,Pennsylvania,9,0
3/17/2020,Pennsylvania,4,0
3/17/2020,Pennsylvania,10,0
3/17/2020,Pennsylvania,9,0
3/17/2020,Pennsylvania,1,0
3/17/2020,Pennsylvania,1,0
3/17/2020,Pennsylvania,9,0
3/17/2020,Pennsylvania,32,0
3/17/2020,Pennsylvania,1,0
3/17/2020,Pennsylvania,10,0
3/17/2020,Pennsylvania,1,0
3/17/2020,Pennsylvania,2,0
3/17/2020,Pennsylvania,1,0
3/17/2020,Puerto Rico,5,0
3/17/2020,Rhode Island,23,0
3/17/2020,South Carolina,2,0
3/17/2020,South Carolina,4,0
3/17/2020,South Carolina,1,0
3/17/2020,South Carolina,3,0
3/17/2020,South Carolina,1,0
3/17/2020,South Carolina,2,0
3/17/2020,South Carolina,4,0
3/17/2020,South Carolina,22,0
3/17/2020,South Carolina,2,0
3/17/2020,South Carolina,3,1
3/17/2020,South Carolina,1,0
3/17/2020,South Carolina,1,0
3/17/2020,South Carolina,1,0
3/17/2020,South Dakota,1,0
3/17/2020,South Dakota,1,0
3/17/2020,South Dakota,1,0
3/17/2020,South Dakota,2,1
3/17/2020,South Dakota,1,0
3/17/2020,South Dakota,5,0
3/17/2020,Tennessee,1,0
3/17/2020,Tennessee,42,0
3/17/2020,Tennessee,1,0
3/17/2020,Tennessee,1,0
3/17/2020,Tennessee,2,0
3/17/2020,Tennessee,1,0
3/17/2020,Tennessee,1,0
3/17/2020,Tennessee,2,0
3/17/2020,Tennessee,1,0
3/17/2020,Tennessee,21,0
3/17/2020,Texas,1,0
3/17/2020,Texas,13,0
3/17/2020,Texas,1,0
3/17/2020,Texas,2,0
3/17/2020,Texas,1,0
3/17/2020,Texas,8,0
3/17/2020,Texas,23,0
3/17/2020,Texas,1,0
3/17/2020,Texas,2,0
3/17/2020,Texas,2,0
3/17/2020,Texas,10,0
3/17/2020,Texas,1,0
3/17/2020,Texas,1,0
3/17/2020,Texas,16,0
3/17/2020,Texas,1,0
3/17/2020,Texas,2,0
3/17/2020,Texas,2,1
3/17/2020,Texas,3,0
3/17/2020,Texas,4,0
3/17/2020,Texas,6,0
3/17/2020,Texas,6,0
3/17/2020,Utah,4,0
3/17/2020,Utah,23,0
3/17/2020,Utah,15,0
3/17/2020,Utah,1,0
3/17/2020,Utah,1,0
3/17/2020,Utah,2,0
3/17/2020,Utah,1,0
3/17/2020,Utah,4,0
3/17/2020,Vermont,3,0
3/17/2020,Vermont,6,0
3/17/2020,Vermont,1,0
3/17/2020,Vermont,1,0
3/17/2020,Vermont,3,0
3/17/2020,Virgin Islands,2,0
3/17/2020,Virginia,2,0
3/17/2020,Virginia,13,0
3/17/2020,Virginia,1,0
3/17/2020,Virginia,4,0
3/17/2020,Virginia,12,0
3/17/2020,Virginia,1,0
3/17/2020,Virginia,1,0
3/17/2020,Virginia,1,0
3/17/2020,Virginia,2,0
3/17/2020,Virginia,12,2
3/17/2020,Virginia,5,0
3/17/2020,Virginia,1,0
3/17/2020,Virginia,4,0
3/17/2020,Virginia,1,0
3/17/2020,Virginia,1,0
3/17/2020,Virginia,4,0
3/17/2020,Virginia,1,0
3/17/2020,Virginia,1,0
3/17/2020,Washington,3,1
3/17/2020,Washington,4,2
3/17/2020,Washington,1,0
3/17/2020,Washington,1,0
3/17/2020,Washington,6,0
3/17/2020,Washington,1,0
3/17/2020,Washington,14,0
3/17/2020,Washington,4,0
3/17/2020,Washington,518,47
3/17/2020,Washington,7,0
3/17/2020,Washington,3,0
3/17/2020,Washington,1,0
3/17/2020,Washington,1,0
3/17/2020,Washington,1,0
3/17/2020,Washington,1,0
3/17/2020,Washington,44,0
3/17/2020,Washington,9,0
3/17/2020,Washington,265,4
3/17/2020,Washington,7,0
3/17/2020,Washington,5,0
3/17/2020,Washington,1,0
3/17/2020,Washington,6,0
3/17/2020,Washington,5,0
3/17/2020,West Virginia,1,0
3/17/2020,Wisconsin,19,0
3/17/2020,Wisconsin,11,0
3/17/2020,Wisconsin,4,0
3/17/2020,Wisconsin,24,0
3/17/2020,Wisconsin,1,0
3/17/2020,Wisconsin,1,0
3/17/2020,Wisconsin,1,0
3/17/2020,Wisconsin,3,0
3/17/2020,Wisconsin,4,0
3/17/2020,Wisconsin,3,0
3/17/2020,Wisconsin,1,0
3/17/2020,Wyoming,8,0
3/17/2020,Wyoming,2,0
3/17/2020,Wyoming,1,0
3/17/2020,Wyoming,4,0
3/18/2020,Alabama,1,0
3/18/2020,Alabama,1,0
3/18/2020,Alabama,4,0
3/18/2020,Alabama,25,0
3/18/2020,Alabama,7,0
3/18/2020,Alabama,1,0
3/18/2020,Alabama,1,0
3/18/2020,Alabama,2,0
3/18/2020,Alabama,4,0
3/18/2020,Alabama,1,0
3/18/2020,Alabama,1,0
3/18/2020,Alabama,3,0
3/18/2020,Alaska,4,0
3/18/2020,Alaska,3,0
3/18/2020,Alaska,1,0
3/18/2020,Alaska,1,0
3/18/2020,Arizona,1,0
3/18/2020,Arizona,1,0
3/18/2020,Arizona,11,0
3/18/2020,Arizona,2,0
